season,game_id,row_count
2024,2024_12_PHI_LA,178
2024,2024_12_PIT_CLE,170
2024,2024_12_SF_GB,159
2024,2024_12_TB_NYG,157
2024,2024_12_TEN_HOU,180
2024,2024_13_ARI_MIN,182
2024,2024_13_CHI_DET,174
2024,2024_13_CLE_DEN,205
2024,2024_13_HOU_JAX,177
2024,2024_13_IND_NE,172
2024,2024_13_LAC_ATL,162
2024,2024_13_LA_NO,161
2024,2024_13_LV_KC,187
2024,2024_13_MIA_GB,174
2024,2024_13_NYG_DAL,186
2024,2024_13_PHI_BAL,177
2024,2024_13_PIT_CIN,185
2024,2024_13_SEA_NYJ,167
2024,2024_13_SF_BUF,146
2024,2024_13_TB_CAR,211
2024,2024_13_TEN_WAS,182
2024,2024_14_ATL_MIN,181
2024,2024_14_BUF_LA,185
2024,2024_14_CAR_PHI,166
2024,2024_14_CHI_SF,152
2024,2024_14_CIN_DAL,172
2024,2024_14_CLE_PIT,182
2024,2024_14_GB_DET,175
2024,2024_14_JAX_TEN,155
2024,2024_14_LAC_KC,173
2024,2024_14_LV_TB,164
2024,2024_14_NO_NYG,195
2024,2024_14_NYJ_MIA,193
2024,2024_14_SEA_ARI,178
2024,2024_15_ATL_LV,172
2024,2024_15_BAL_NYG,166
2024,2024_15_BUF_DET,200
2024,2024_15_CHI_MIN,191
2024,2024_15_CIN_TEN,188
2024,2024_15_DAL_CAR,176
2024,2024_15_GB_SEA,168
2024,2024_15_IND_DEN,183
2024,2024_15_KC_CLE,177
2024,2024_15_LA_SF,160
2024,2024_15_MIA_HOU,158
2024,2024_15_NE_ARI,155
2024,2024_15_NYJ_JAX,183
2024,2024_15_PIT_PHI,164
2024,2024_15_TB_LAC,164
2024,2024_15_WAS_NO,175
2024,2024_16_ARI_CAR,191
2024,2024_16_CLE_CIN,156
2024,2024_16_DEN_LAC,175
2024,2024_16_DET_CHI,173
2024,2024_16_HOU_KC,172
2024,2024_16_JAX_LV,182
2024,2024_16_LA_NYJ,152
2024,2024_16_MIN_SEA,180
2024,2024_16_NE_BUF,178
2024,2024_16_NO_GB,165
2024,2024_16_NYG_ATL,169
2024,2024_16_PHI_WAS,188
2024,2024_16_PIT_BAL,162
2024,2024_16_SF_MIA,175
2024,2024_16_TB_DAL,179
2024,2024_16_TEN_IND,167
2024,2024_17_ARI_LA,174
2024,2024_17_ATL_WAS,190
2024,2024_17_BAL_HOU,152
2024,2024_17_CAR_TB,165
2024,2024_17_DAL_PHI,168
2024,2024_17_DEN_CIN,199
2024,2024_17_DET_SF,173
2024,2024_17_GB_MIN,180
2024,2024_17_IND_NYG,181
2024,2024_17_KC_PIT,175
2024,2024_17_LAC_NE,168
2024,2024_17_LV_NO,180
2024,2024_17_MIA_CLE,176
2024,2024_17_NYJ_BUF,169
2024,2024_17_SEA_CHI,149
2024,2024_17_TEN_JAX,167
2024,2024_18_BUF_NE,173
2024,2024_18_CAR_ATL,191
2024,2024_18_CHI_GB,168
2024,2024_18_CIN_PIT,178
2024,2024_18_CLE_BAL,170
2024,2024_18_HOU_TEN,165
2024,2024_18_JAX_IND,197
2024,2024_18_KC_DEN,143
2024,2024_18_LAC_LV,172
2024,2024_18_MIA_NYJ,176
2024,2024_18_MIN_DET,172
2024,2024_18_NO_TB,179
2024,2024_18_NYG_PHI,165
2024,2024_18_SEA_LA,161
2024,2024_18_SF_ARI,188
2024,2024_18_WAS_DAL,186
2024,2024_19_DEN_BUF,160
2024,2024_19_GB_PHI,162
2024,2024_19_LAC_HOU,172
2024,2024_19_MIN_LA,165
2024,2024_19_PIT_BAL,160
2024,2024_19_WAS_TB,159
2024,2024_20_BAL_BUF,158
2024,2024_20_HOU_KC,159
2024,2024_20_LA_PHI,181
2024,2024_20_WAS_DET,190
2024,2024_21_BUF_KC,177
2024,2024_21_WAS_PHI,199
2024,2024_22_KC_PHI,176
